适应度, 迭代次数, 距离之和
120858.468673712, 2276, 1752591
115994.6282766429, 2275, 1748637
121499.62453998934, 2274, 1748905
120779.6585896714, 2273, 1745463
114574.60071727129, 2272, 1746772
115359.4632330769, 2271, 1747641
110904.31320351522, 2270, 1753478
110904.31320351522, 2269, 1756624
110904.31320351522, 2268, 1751083
115359.4632330769, 2267, 1755376
107208.23304761041, 2266, 1743784
107208.23304761041, 2265, 1742120
112500.78737146103, 2264, 1743918
104746.43873779851, 2263, 1739649
104746.43873779851, 2262, 1738569
105026.09266481981, 2261, 1743698
113812.10634349172, 2260, 1748589
113596.27919663799, 2259, 1749287
116901.76722520434, 2258, 1740876
115605.12141705428, 2257, 1744530
117967.66176382537, 2256, 1745047
120614.35759243654, 2255, 1743808
114293.3011406203, 2254, 1750206
112799.89700536372, 2253, 1755237
111191.53126502273, 2252, 1752100
111191.53126502273, 2251, 1751722
112799.89700536372, 2250, 1748876
112799.89700536372, 2249, 1754988
117334.43544127728, 2248, 1752814
115580.25012086287, 2247, 1750374
112641.53056101626, 2246, 1749454
112641.53056101626, 2245, 1751061
115298.24065758252, 2244, 1748664
108251.61071662007, 2243, 1747823
108251.61071662007, 2242, 1745418
104525.01231408857, 2241, 1742743
104525.01231408857, 2240, 1735534
104525.01231408857, 2239, 1737936
114241.23097611814, 2238, 1725259
118202.07065015523, 2237, 1732560
118202.07065015523, 2236, 1732650
121235.6216806148, 2235, 1742070
123194.14496102303, 2234, 1739690
123346.03300360213, 2233, 1743999
117688.95500352254, 2232, 1742186
113350.5596686571, 2231, 1735879
113669.7206492706, 2230, 1736344
114812.17075757553, 2229, 1736324
115295.01265638557, 2228, 1735526
117573.6483422653, 2227, 1733436
115573.68171983435, 2226, 1737266
115573.68171983435, 2225, 1737146
116627.82521668513, 2224, 1740745
117198.11064139967, 2223, 1742177
117198.11064139967, 2222, 1742129
115899.97873801536, 2221, 1737690
119940.54687783307, 2220, 1736239
119940.54687783307, 2219, 1735884
111732.40178128332, 2218, 1735146
116928.2456816842, 2217, 1744132
115524.23397113402, 2216, 1745091
113239.897621229, 2215, 1745855
114562.48287656244, 2214, 1745247
116307.40475079618, 2213, 1745687
112409.1425816438, 2212, 1749995
117417.23787967389, 2211, 1751199
115103.77439831142, 2210, 1748004
115103.77439831142, 2209, 1750764
115103.77439831142, 2208, 1744557
115103.77439831142, 2207, 1745687
109511.00822742401, 2206, 1742689
115103.77439831142, 2205, 1745201
115031.01383516385, 2204, 1746604
115115.47113829882, 2203, 1739162
114764.27121957729, 2202, 1742837
113802.9297680624, 2201, 1745678
111993.523294259, 2200, 1747024
106465.5389779819, 2199, 1732759
109283.47182530805, 2198, 1734410
111993.523294259, 2197, 1740067
113802.9297680624, 2196, 1739011
114992.57873435158, 2195, 1740814
106881.2506252837, 2194, 1740798
114992.57873435158, 2193, 1738599
114992.57873435158, 2192, 1737766
113681.72024054753, 2191, 1729918
109492.89405540543, 2190, 1733130
109492.89405540543, 2189, 1740266
114253.85638440393, 2188, 1733293
106555.94920693012, 2187, 1739035
110346.69969054384, 2186, 1741543
111717.46073644601, 2185, 1738837
111717.46073644601, 2184, 1743221
118814.89498562961, 2183, 1738094
