适应度, 迭代次数, 距离之和
83536.47987998293, 2142, 202766
82363.10336779867, 2141, 215210
82410.11188287596, 2140, 200312
83161.30873297021, 2139, 222812
83227.19304389534, 2138, 225484
82908.70336009879, 2137, 237888
83373.76756981271, 2136, 252962
83373.76756981271, 2135, 258198
82703.27003562484, 2134, 252918
82703.27003562484, 2133, 229506
82703.27003562484, 2132, 206340
82703.27003562484, 2131, 201178
83373.76756981271, 2130, 197362
81720.0554218995, 2129, 204072
81720.0554218995, 2128, 212874
82167.5012677118, 2127, 207566
82798.65277742763, 2126, 214202
82798.65277742763, 2125, 208232
82798.65277742763, 2124, 205936
82653.70783128827, 2123, 210694
82798.65277742763, 2122, 211936
82798.65277742763, 2121, 216892
82434.15263230879, 2120, 208916
82434.15263230879, 2119, 218142
82434.15263230879, 2118, 225240
82434.15263230879, 2117, 239516
82798.65277742763, 2116, 235582
83373.76756981271, 2115, 224576
82410.11188287596, 2114, 212996
83674.63888970764, 2113, 193774
83038.25034962999, 2112, 191796
81720.0554218995, 2111, 199708
83747.42691227527, 2110, 202194
83747.42691227527, 2109, 216596
83283.1665913698, 2108, 213252
83646.93742501838, 2107, 217310
81722.84439959722, 2106, 203540
81722.84439959722, 2105, 211062
83412.45331369848, 2104, 204114
83107.14690983419, 2103, 214912
83107.14690983419, 2102, 244438
83107.14690983419, 2101, 241672
83107.14690983419, 2100, 226810
83107.14690983419, 2099, 214324
83107.14690983419, 2098, 217954
83107.14690983419, 2097, 220598
83107.14690983419, 2096, 236586
83107.14690983419, 2095, 216900
82374.28130116848, 2094, 209956
82374.28130116848, 2093, 210080
81684.22484019201, 2092, 206052
81684.22484019201, 2091, 195044
81684.22484019201, 2090, 193804
81684.22484019201, 2089, 190762
81684.22484019201, 2088, 188328
81684.22484019201, 2087, 188040
81684.22484019201, 2086, 196528
81684.22484019201, 2085, 201226
81684.22484019201, 2084, 206794
81684.22484019201, 2083, 211294
81684.22484019201, 2082, 203926
81684.22484019201, 2081, 200346
81138.85805337805, 2080, 201190
81597.85327102522, 2079, 213396
81597.85327102522, 2078, 189192
81597.85327102522, 2077, 191604
81597.85327102522, 2076, 205188
81597.85327102522, 2075, 204778
81684.22484019201, 2074, 207820
81684.22484019201, 2073, 204784
81684.22484019201, 2072, 205414
81684.22484019201, 2071, 193684
80422.45342226887, 2070, 191082
81684.22484019201, 2069, 183454
81684.22484019201, 2068, 181042
81684.22484019201, 2067, 210030
81684.22484019201, 2066, 186818
81684.22484019201, 2065, 195046
81684.22484019201, 2064, 189886
81684.22484019201, 2063, 196832
80477.97801439988, 2062, 179560
81684.22484019201, 2061, 170536
81684.22484019201, 2060, 168466
81684.22484019201, 2059, 146766
81628.03182898181, 2058, 147332
81684.22484019201, 2057, 157100
81684.22484019201, 2056, 137386
81628.03182898181, 2055, 126498
81628.03182898181, 2054, 127226
81628.03182898181, 2053, 116174
81628.03182898181, 2052, 130190
81628.03182898181, 2051, 117760
81628.03182898181, 2050, 122492
81628.03182898181, 2049, 137684
81628.03182898181, 2048, 127530
81628.03182898181, 2047, 120036
81628.03182898181, 2046, 136202
82212.33984456482, 2045, 115348
82212.33984456482, 2044, 98596
81720.0554218995, 2043, 93368
82415.63978336469, 2042, 86712
81720.0554218995, 2041, 96252
84052.95210291179, 2040, 89102
84052.95210291179, 2039, 91632
83822.5586763348, 2038, 84030
83822.5586763348, 2037, 80706
81720.0554218995, 2036, 78966
81720.0554218995, 2035, 79808
84052.95210291179, 2034, 78490
84052.95210291179, 2033, 81348
84052.95210291179, 2032, 87350
84052.95210291179, 2031, 97232
82797.88958929223, 2030, 100804
82797.88958929223, 2029, 102270
81720.0554218995, 2028, 111202
81720.0554218995, 2027, 111816
81720.0554218995, 2026, 113952
81720.0554218995, 2025, 114004
81720.0554218995, 2024, 120076
82837.40038761172, 2023, 116592
82837.40038761172, 2022, 120462
82837.40038761172, 2021, 120982
82578.72693975066, 2020, 122826
82578.72693975066, 2019, 126640
81720.0554218995, 2018, 129344
81720.0554218995, 2017, 132766
83822.5586763348, 2016, 135744
82371.913828984, 2015, 131874
82797.88958929223, 2014, 140478
81720.0554218995, 2013, 153852
81720.0554218995, 2012, 144782
81720.0554218995, 2011, 134838
81720.0554218995, 2010, 140886
81720.0554218995, 2009, 141320
81720.0554218995, 2008, 135148
81720.0554218995, 2007, 136910
81720.0554218995, 2006, 132584
81720.0554218995, 2005, 128358
81720.0554218995, 2004, 128868
81720.0554218995, 2003, 137190
80464.99290827992, 2002, 139164
81720.0554218995, 2001, 140352
81720.0554218995, 2000, 141364
81720.0554218995, 1999, 155468
81720.0554218995, 1998, 157666
81720.0554218995, 1997, 156244
81720.0554218995, 1996, 166432
81720.0554218995, 1995, 158486
80464.99290827992, 1994, 163410
80464.99290827992, 1993, 171476
80464.99290827992, 1992, 159920
80464.99290827992, 1991, 157138
80464.99290827992, 1990, 159444
80464.99290827992, 1989, 166318
80464.99290827992, 1988, 169082
79994.54875191717, 1987, 174112
80464.99290827992, 1986, 179978
80464.99290827992, 1985, 176604
80464.99290827992, 1984, 178844
80464.99290827992, 1983, 180700
80464.99290827992, 1982, 175052
80464.99290827992, 1981, 178428
79994.54875191717, 1980, 177506
79994.54875191717, 1979, 185650
79994.54875191717, 1978, 198836
79994.54875191717, 1977, 195266
81166.68976314753, 1976, 186256
81166.68976314753, 1975, 183388
81166.68976314753, 1974, 180630
81166.68976314753, 1973, 186570
81166.68976314753, 1972, 191698
81166.68976314753, 1971, 193724
80490.92277816722, 1970, 187028
81166.68976314753, 1969, 186172
80464.99290827992, 1968, 181364
80464.99290827992, 1967, 179618
80464.99290827992, 1966, 186442
80464.99290827992, 1965, 181678
80464.99290827992, 1964, 182696
80464.99290827992, 1963, 165106
80464.99290827992, 1962, 171686
80464.99290827992, 1961, 182364
80464.99290827992, 1960, 173812
80464.99290827992, 1959, 183006
80464.99290827992, 1958, 184364
80464.99290827992, 1957, 190124
80464.99290827992, 1956, 182868
80464.99290827992, 1955, 183530
80464.99290827992, 1954, 190948
80464.99290827992, 1953, 211568
80464.99290827992, 1952, 206594
80464.99290827992, 1951, 214962
80464.99290827992, 1950, 210078
80464.99290827992, 1949, 204386
80464.99290827992, 1948, 216144
80464.99290827992, 1947, 217238
80464.99290827992, 1946, 228280
80464.99290827992, 1945, 231902
80464.99290827992, 1944, 238424
80031.98210765093, 1943, 235414
80464.99290827992, 1942, 239004
80464.99290827992, 1941, 241078
80464.99290827992, 1940, 217458
80464.99290827992, 1939, 220584
80464.99290827992, 1938, 216042
80464.99290827992, 1937, 220478
80464.99290827992, 1936, 205998
80464.99290827992, 1935, 211246
80464.99290827992, 1934, 202680
80464.99290827992, 1933, 197846
80464.99290827992, 1932, 187588
80464.99290827992, 1931, 156218
80464.99290827992, 1930, 174402
79972.15153964964, 1929, 146292
79994.54875191717, 1928, 128858
79994.54875191717, 1927, 115854
79994.54875191717, 1926, 115788
79994.54875191717, 1925, 110880
79994.54875191717, 1924, 89918
78775.1441731668, 1923, 79016
78775.1441731668, 1922, 104248
78775.1441731668, 1921, 99448
79994.54875191717, 1920, 102684
79994.54875191717, 1919, 105794
79994.54875191717, 1918, 103292
79994.54875191717, 1917, 99036
79815.61015493129, 1916, 88438
79213.66269450521, 1915, 79386
79815.61015493129, 1914, 92126
79815.61015493129, 1913, 97936
79655.7474886926, 1912, 103098
79655.7474886926, 1911, 99550
79501.70082057081, 1910, 101476
76690.19680996783, 1909, 108576
76690.19680996783, 1908, 111438
76690.19680996783, 1907, 118800
76690.19680996783, 1906, 115900
76690.19680996783, 1905, 108618
79655.7474886926, 1904, 107398
79642.97061448706, 1903, 111228
79655.7474886926, 1902, 107052
79655.7474886926, 1901, 108904
79014.15472342088, 1900, 103018
78453.2389642377, 1899, 105562
78453.2389642377, 1898, 104372
78453.2389642377, 1897, 104366
78453.2389642377, 1896, 105358
79014.15472342088, 1895, 106034
78590.77199293034, 1894, 111708
78590.77199293034, 1893, 116474
78590.77199293034, 1892, 108276
78590.77199293034, 1891, 107520
78590.77199293034, 1890, 105216
78590.77199293034, 1889, 101630
79014.15472342088, 1888, 104448
79014.15472342088, 1887, 107054
79014.15472342088, 1886, 114750
79815.61015493129, 1885, 116678
79815.61015493129, 1884, 119906
78590.77199293034, 1883, 120218
78590.77199293034, 1882, 126864
78590.77199293034, 1881, 124052
79815.61015493129, 1880, 128706
78068.796963277, 1879, 136386
78068.796963277, 1878, 149828
78068.796963277, 1877, 153628
78068.796963277, 1876, 140860
78068.796963277, 1875, 143352
78724.95482406791, 1874, 141800
79109.92611368392, 1873, 131606
78590.77199293034, 1872, 134006
79109.92611368392, 1871, 137366
78590.77199293034, 1870, 142796
78590.77199293034, 1869, 148496
78590.77199293034, 1868, 151632
78590.77199293034, 1867, 150144
78775.1441731668, 1866, 147620
78775.1441731668, 1865, 149576
78590.77199293034, 1864, 151182
78590.77199293034, 1863, 144740
78590.77199293034, 1862, 141572
78590.77199293034, 1861, 148282
78645.90486850242, 1860, 153924
77149.57441160826, 1859, 150208
77149.57441160826, 1858, 153736
78775.1441731668, 1857, 152974
78645.90486850242, 1856, 154746
78645.90486850242, 1855, 146590
78775.1441731668, 1854, 152842
78775.1441731668, 1853, 162466
78775.1441731668, 1852, 155232
78008.50420050915, 1851, 155600
78008.50420050915, 1850, 155602
78008.50420050915, 1849, 164544
78008.50420050915, 1848, 167864
78008.50420050915, 1847, 157040
77617.35871614795, 1846, 164288
78008.50420050915, 1845, 163784
78008.50420050915, 1844, 157834
78008.50420050915, 1843, 159710
79655.7474886926, 1842, 155840
79371.18273529244, 1841, 157960
79014.15472342088, 1840, 164534
79371.18273529244, 1839, 164380
79014.15472342088, 1838, 162552
79014.15472342088, 1837, 157948
79014.15472342088, 1836, 162894
76690.19680996783, 1835, 159952
78402.62584606704, 1834, 153610
78402.62584606704, 1833, 150458
78402.62584606704, 1832, 151346
78402.62584606704, 1831, 162084
78402.62584606704, 1830, 148740
78402.62584606704, 1829, 153416
78402.62584606704, 1828, 145044
79257.45188776999, 1827, 140176
78590.77199293034, 1826, 147698
78590.77199293034, 1825, 160286
78590.77199293034, 1824, 160542
78590.77199293034, 1823, 167160
78590.77199293034, 1822, 158556
78590.77199293034, 1821, 170236
78590.77199293034, 1820, 172236
78590.77199293034, 1819, 166962
78590.77199293034, 1818, 178608
78590.77199293034, 1817, 175068
78590.77199293034, 1816, 174768
78590.77199293034, 1815, 183178
78590.77199293034, 1814, 191372
78590.77199293034, 1813, 182742
78590.77199293034, 1812, 177818
78492.57339522736, 1811, 194722
78492.57339522736, 1810, 201594
78492.57339522736, 1809, 197160
78492.57339522736, 1808, 196196
78492.57339522736, 1807, 202428
77808.08413012716, 1806, 198314
77808.08413012716, 1805, 205340
78492.57339522736, 1804, 221066
78492.57339522736, 1803, 217320
78045.33541048036, 1802, 218700
75951.63400740849, 1801, 219944
75951.63400740849, 1800, 206900
75951.63400740849, 1799, 192840
75951.63400740849, 1798, 194928
75951.63400740849, 1797, 194738
75951.63400740849, 1796, 201566
75951.63400740849, 1795, 202310
75951.63400740849, 1794, 209076
75951.63400740849, 1793, 198504
75951.63400740849, 1792, 194484
75951.63400740849, 1791, 198880
75951.63400740849, 1790, 205106
75951.63400740849, 1789, 204592
75951.63400740849, 1788, 213452
75951.63400740849, 1787, 214242
75951.63400740849, 1786, 220486
75951.63400740849, 1785, 215196
75951.63400740849, 1784, 218406
75951.63400740849, 1783, 216164
75951.63400740849, 1782, 222214
75951.63400740849, 1781, 230170
75951.63400740849, 1780, 232272
75951.63400740849, 1779, 229384
75951.63400740849, 1778, 225582
75951.63400740849, 1777, 229358
75951.63400740849, 1776, 213302
75951.63400740849, 1775, 217308
75655.46913572919, 1774, 217756
75655.46913572919, 1773, 221188
75655.46913572919, 1772, 228770
75655.46913572919, 1771, 237232
75655.46913572919, 1770, 244706
75655.46913572919, 1769, 240432
75655.46913572919, 1768, 238568
75655.46913572919, 1767, 242570
75655.46913572919, 1766, 240194
75655.46913572919, 1765, 241636
75655.46913572919, 1764, 241592
75664.2761095246, 1763, 242122
75664.2761095246, 1762, 243370
75664.2761095246, 1761, 241052
75619.6246256012, 1760, 248236
75619.6246256012, 1759, 256990
75619.6246256012, 1758, 267066
75267.14474230827, 1757, 254398
75664.2761095246, 1756, 246540
75267.14474230827, 1755, 230604
75267.14474230827, 1754, 235438
75129.22148364656, 1753, 226596
75267.14474230827, 1752, 224246
75267.14474230827, 1751, 208120
75267.14474230827, 1750, 220152
75267.14474230827, 1749, 208042
75267.14474230827, 1748, 192266
75267.14474230827, 1747, 182442
75267.14474230827, 1746, 169572
75129.22148364656, 1745, 156932
75267.14474230827, 1744, 161260
75129.22148364656, 1743, 156634
75129.22148364656, 1742, 145666
75129.22148364656, 1741, 135612
75129.22148364656, 1740, 131628
74441.41395989532, 1739, 136388
74441.41395989532, 1738, 146082
74935.40939720474, 1737, 138088
74935.40939720474, 1736, 126246
74935.40939720474, 1735, 131086
74935.40939720474, 1734, 124420
74935.40939720474, 1733, 114038
74935.40939720474, 1732, 98468
74935.40939720474, 1731, 107006
74935.40939720474, 1730, 108818
74935.40939720474, 1729, 117640
74935.40939720474, 1728, 111494
74935.40939720474, 1727, 113838
74935.40939720471, 1726, 118064
73085.69790791337, 1725, 127540
73085.69790791337, 1724, 121068
74935.40939720474, 1723, 121808
74935.40939720474, 1722, 120090
74935.40939720474, 1721, 122372
73085.69790791337, 1720, 111628
74573.35280619617, 1719, 113010
74573.35280619617, 1718, 91418
74573.35280619617, 1717, 88650
74935.40939720471, 1716, 71046
74935.40939720471, 1715, 71178
74935.40939720471, 1714, 74266
74935.40939720471, 1713, 71554
74935.40939720474, 1712, 68632
75121.09949166619, 1711, 65900
75121.09949166619, 1710, 69514
75121.09949166619, 1709, 73728
75121.09949166619, 1708, 79332
75121.09949166619, 1707, 73550
73232.92042600209, 1706, 76524
73232.92042600209, 1705, 80890
73232.92042600209, 1704, 78058
75121.09949166619, 1703, 78074
75121.09949166619, 1702, 62930
75121.09949166619, 1701, 64042
71364.68343772739, 1700, 64860
71364.68343772739, 1699, 75902
74231.33748741164, 1698, 72342
74231.33748741164, 1697, 66528
74231.33748741164, 1696, 63446
74231.33748741164, 1695, 60750
71364.68343772738, 1694, 63532
71364.68343772738, 1693, 56454
73232.92042600209, 1692, 67034
74231.33748741164, 1691, 74042
74231.33748741164, 1690, 68820
74231.33748741164, 1689, 67226
75121.09949166619, 1688, 66632
71364.68343772739, 1687, 68508
75121.09949166619, 1686, 62636
75121.09949166619, 1685, 70980
75121.09949166619, 1684, 78678
73232.92042600209, 1683, 88884
73232.92042600209, 1682, 87986
73232.92042600209, 1681, 87758
73232.92042600209, 1680, 86888
73232.92042600209, 1679, 81640
73232.92042600209, 1678, 80620
72642.99535965698, 1677, 90378
74231.33748741164, 1676, 78942
75121.09949166619, 1675, 75672
75121.09949166619, 1674, 61360
75121.09949166619, 1673, 59214
75121.09949166619, 1672, 63122
71364.68343772738, 1671, 60116
75121.09949166619, 1670, 63448
75263.82648365725, 1669, 55272
75263.82648365725, 1668, 46712
75263.82648365725, 1667, 41234
75263.82648365725, 1666, 37610
75263.82648365725, 1665, 39804
75263.82648365725, 1664, 47256
75263.82648365725, 1663, 41470
75263.82648365725, 1662, 40020
75951.63400740849, 1661, 35426
75951.63400740849, 1660, 37442
75263.82648365725, 1659, 34084
75263.82648365725, 1658, 32588
75951.63400740849, 1657, 32742
75121.09949166619, 1656, 36110
75121.09949166619, 1655, 36290
74231.33748741164, 1654, 38898
75121.09949166619, 1653, 40544
75121.09949166619, 1652, 37818
75263.82648365725, 1651, 38780
75263.82648365725, 1650, 38268
75263.82648365725, 1649, 35968
75121.09949166619, 1648, 34046
75121.09949166619, 1647, 33246
75121.09949166619, 1646, 37986
75121.09949166619, 1645, 41234
75263.82648365725, 1644, 38860
75121.09949166619, 1643, 41636
75121.09949166619, 1642, 42350
75121.09949166619, 1641, 42864
75121.09949166619, 1640, 42274
75121.09949166619, 1639, 42148
75121.09949166619, 1638, 42878
75121.09949166619, 1637, 42192
75263.82648365725, 1636, 39344
75263.82648365725, 1635, 39024
75121.09949166619, 1634, 36498
75263.82648365725, 1633, 30124
75121.09949166619, 1632, 24084
75121.0994916662, 1631, 20160
75121.09949166619, 1630, 26316
75121.09949166619, 1629, 24288
75121.09949166619, 1628, 25600
75951.63400740849, 1627, 29184
75121.09949166619, 1626, 30000
75951.63400740849, 1625, 29184
75951.63400740849, 1624, 31384
75951.63400740849, 1623, 27960
75951.63400740849, 1622, 29116
75121.09949166619, 1621, 27264
75121.09949166619, 1620, 33606
75121.09949166619, 1619, 34002
75121.09949166619, 1618, 31080
75121.09949166619, 1617, 33988
75121.09949166619, 1616, 34224
75121.09949166619, 1615, 34500
75121.09949166619, 1614, 31014
75121.09949166619, 1613, 25596
75121.09949166619, 1612, 28150
75121.09949166619, 1611, 22996
75121.09949166619, 1610, 19700
75121.0994916662, 1609, 24356
75121.0994916662, 1608, 24068
75121.0994916662, 1607, 16336
75121.09949166619, 1606, 19584
75263.82648365725, 1605, 17176
75263.82648365725, 1604, 12022
75263.82648365725, 1603, 10680
75951.63400740849, 1602, 10314
75951.63400740849, 1601, 13520
75951.63400740849, 1600, 17124
75951.63400740849, 1599, 10146
75121.0994916662, 1598, 11776
75951.63400740849, 1597, 10416
75951.63400740849, 1596, 8316
75263.82648365725, 1595, 3900
75951.63400740849, 1594, 4656
75951.63400740849, 1593, 5404
75951.63400740849, 1592, 3900
75951.63400740849, 1591, 2364
75951.63400740849, 1590, 1584
75951.63400740849, 1589, 0
75951.63400740849, 1588, 0
75951.63400740849, 1587, 0
75951.63400740849, 1586, 0
75951.63400740849, 1585, 0
75951.63400740849, 1584, 0
75951.63400740849, 1583, 0
75951.63400740849, 1582, 0
75951.63400740849, 1581, 0
75951.63400740849, 1580, 0
75951.63400740849, 1579, 0
75951.63400740849, 1578, 0
75951.63400740849, 1577, 0
75951.63400740849, 1576, 0
75951.63400740849, 1575, 0
75951.63400740849, 1574, 0
75951.63400740849, 1573, 0
75951.63400740849, 1572, 0
75951.63400740849, 1571, 0
75951.63400740849, 1570, 0
75951.63400740849, 1569, 0
75951.63400740849, 1568, 0
75951.63400740849, 1567, 0
75951.63400740849, 1566, 0
75951.63400740849, 1565, 0
75951.63400740849, 1564, 0
75951.63400740849, 1563, 0
75951.63400740849, 1562, 0
75951.63400740849, 1561, 0
75951.63400740849, 1560, 0
75951.63400740849, 1559, 0
75951.63400740849, 1558, 0
75951.63400740849, 1557, 0
75951.63400740849, 1556, 0
75951.63400740849, 1555, 0
75951.63400740849, 1554, 0
75951.63400740849, 1553, 0
75951.63400740849, 1552, 0
75951.63400740849, 1551, 0
75951.63400740849, 1550, 0
75951.63400740849, 1549, 0
75951.63400740849, 1548, 0
75951.63400740849, 1547, 0
75951.63400740849, 1546, 0
75951.63400740849, 1545, 0
75951.63400740849, 1544, 0
75951.63400740849, 1543, 0
75951.63400740849, 1542, 0
75951.63400740849, 1541, 0
75951.63400740849, 1540, 0
75951.63400740849, 1539, 0
75951.63400740849, 1538, 0
75951.63400740849, 1537, 0
75951.63400740849, 1536, 0
75951.63400740849, 1535, 0
75951.63400740849, 1534, 0
75951.63400740849, 1533, 0
75951.63400740849, 1532, 0
75951.63400740849, 1531, 0
75951.63400740849, 1530, 0
75951.63400740849, 1529, 0
75951.63400740849, 1528, 0
75951.63400740849, 1527, 0
75951.63400740849, 1526, 0
75951.63400740849, 1525, 0
75951.63400740849, 1524, 0
75951.63400740849, 1523, 0
75951.63400740849, 1522, 0
75951.63400740849, 1521, 0
75951.63400740849, 1520, 0
75951.63400740849, 1519, 0
75951.63400740849, 1518, 0
75951.63400740849, 1517, 0
75951.63400740849, 1516, 0
75951.63400740849, 1515, 0
75951.63400740849, 1514, 0
75951.63400740849, 1513, 0
75951.63400740849, 1512, 0
75951.63400740849, 1511, 0
75951.63400740849, 1510, 0
75951.63400740849, 1509, 0
75951.63400740849, 1508, 0
75951.63400740849, 1507, 0
75951.63400740849, 1506, 0
75951.63400740849, 1505, 0
75951.63400740849, 1504, 0
75951.63400740849, 1503, 0
75951.63400740849, 1502, 0
75951.63400740849, 1501, 0
75951.63400740849, 1500, 0
75951.63400740849, 1499, 0
75951.63400740849, 1498, 0
75951.63400740849, 1497, 0
75951.63400740849, 1496, 0
75951.63400740849, 1495, 0
75951.63400740849, 1494, 0
75951.63400740849, 1493, 0
75951.63400740849, 1492, 0
75951.63400740849, 1491, 0
75951.63400740849, 1490, 0
75951.63400740849, 1489, 0
75951.63400740849, 1488, 0
75951.63400740849, 1487, 0
75951.63400740849, 1486, 0
75951.63400740849, 1485, 0
75951.63400740849, 1484, 0
75951.63400740849, 1483, 0
75951.63400740849, 1482, 0
75951.63400740849, 1481, 0
75951.63400740849, 1480, 0
75951.63400740849, 1479, 0
75951.63400740849, 1478, 0
75951.63400740849, 1477, 0
75951.63400740849, 1476, 0
75951.63400740849, 1475, 0
75951.63400740849, 1474, 0
75951.63400740849, 1473, 0
75951.63400740849, 1472, 0
75951.63400740849, 1471, 0
75951.63400740849, 1470, 0
75951.63400740849, 1469, 0
75951.63400740849, 1468, 0
75951.63400740849, 1467, 0
75951.63400740849, 1466, 0
75951.63400740849, 1465, 0
75951.63400740849, 1464, 0
75951.63400740849, 1463, 0
75951.63400740849, 1462, 0
75951.63400740849, 1461, 0
75951.63400740849, 1460, 0
75951.63400740849, 1459, 0
75951.63400740849, 1458, 0
75951.63400740849, 1457, 0
75951.63400740849, 1456, 0
75951.63400740849, 1455, 0
75951.63400740849, 1454, 0
75951.63400740849, 1453, 0
75951.63400740849, 1452, 0
75951.63400740849, 1451, 0
75951.63400740849, 1450, 0
75951.63400740849, 1449, 0
75951.63400740849, 1448, 0
75951.63400740849, 1447, 0
75951.63400740849, 1446, 0
75951.63400740849, 1445, 0
75951.63400740849, 1444, 0
75951.63400740849, 1443, 0
75951.63400740849, 1442, 0
75951.63400740849, 1441, 0
75951.63400740849, 1440, 0
75951.63400740849, 1439, 0
75951.63400740849, 1438, 0
75951.63400740849, 1437, 0
75951.63400740849, 1436, 0
75951.63400740849, 1435, 0
75951.63400740849, 1434, 0
75951.63400740849, 1433, 0
75951.63400740849, 1432, 0
75951.63400740849, 1431, 0
75951.63400740849, 1430, 0
75951.63400740849, 1429, 0
75951.63400740849, 1428, 0
75951.63400740849, 1427, 0
75951.63400740849, 1426, 0
75951.63400740849, 1425, 0
75951.63400740849, 1424, 0
75951.63400740849, 1423, 0
75951.63400740849, 1422, 0
75951.63400740849, 1421, 0
75951.63400740849, 1420, 0
75951.63400740849, 1419, 0
75951.63400740849, 1418, 0
75951.63400740849, 1417, 0
75951.63400740849, 1416, 0
75951.63400740849, 1415, 0
75951.63400740849, 1414, 0
75951.63400740849, 1413, 0
75951.63400740849, 1412, 0
75951.63400740849, 1411, 0
75951.63400740849, 1410, 0
75951.63400740849, 1409, 0
75951.63400740849, 1408, 0
75951.63400740849, 1407, 0
75951.63400740849, 1406, 0
75951.63400740849, 1405, 0
75951.63400740849, 1404, 0
75951.63400740849, 1403, 0
75951.63400740849, 1402, 0
75951.63400740849, 1401, 0
75951.63400740849, 1400, 0
75951.63400740849, 1399, 0
75951.63400740849, 1398, 0
75951.63400740849, 1397, 0
75951.63400740849, 1396, 0
75951.63400740849, 1395, 0
75951.63400740849, 1394, 0
75951.63400740849, 1393, 0
75951.63400740849, 1392, 0
75951.63400740849, 1391, 0
75951.63400740849, 1390, 0
75951.63400740849, 1389, 0
75951.63400740849, 1388, 0
75951.63400740849, 1387, 0
75951.63400740849, 1386, 0
75951.63400740849, 1385, 0
75951.63400740849, 1384, 0
75951.63400740849, 1383, 0
75951.63400740849, 1382, 0
75951.63400740849, 1381, 0
75951.63400740849, 1380, 0
75951.63400740849, 1379, 0
75951.63400740849, 1378, 0
75951.63400740849, 1377, 0
75951.63400740849, 1376, 0
75951.63400740849, 1375, 0
75951.63400740849, 1374, 0
75951.63400740849, 1373, 0
75951.63400740849, 1372, 0
75951.63400740849, 1371, 0
75951.63400740849, 1370, 0
75951.63400740849, 1369, 0
75951.63400740849, 1368, 0
75951.63400740849, 1367, 0
75951.63400740849, 1366, 0
75951.63400740849, 1365, 0
75951.63400740849, 1364, 0
75951.63400740849, 1363, 0
75951.63400740849, 1362, 0
75951.63400740849, 1361, 0
75951.63400740849, 1360, 0
75951.63400740849, 1359, 0
75951.63400740849, 1358, 0
75951.63400740849, 1357, 0
75951.63400740849, 1356, 0
75951.63400740849, 1355, 0
75951.63400740849, 1354, 0
75951.63400740849, 1353, 0
75951.63400740849, 1352, 0
75951.63400740849, 1351, 0
75951.63400740849, 1350, 0
75951.63400740849, 1349, 0
75951.63400740849, 1348, 0
75951.63400740849, 1347, 0
75951.63400740849, 1346, 0
75951.63400740849, 1345, 0
75951.63400740849, 1344, 0
75951.63400740849, 1343, 0
75951.63400740849, 1342, 0
75951.63400740849, 1341, 0
75951.63400740849, 1340, 0
75951.63400740849, 1339, 0
75951.63400740849, 1338, 0
75951.63400740849, 1337, 0
75951.63400740849, 1336, 0
75951.63400740849, 1335, 0
75951.63400740849, 1334, 0
75951.63400740849, 1333, 0
75951.63400740849, 1332, 0
75951.63400740849, 1331, 0
75951.63400740849, 1330, 0
75951.63400740849, 1329, 0
75951.63400740849, 1328, 0
75951.63400740849, 1327, 0
75951.63400740849, 1326, 0
75951.63400740849, 1325, 0
75951.63400740849, 1324, 0
75951.63400740849, 1323, 0
75951.63400740849, 1322, 0
75951.63400740849, 1321, 0
75951.63400740849, 1320, 0
75951.63400740849, 1319, 0
75951.63400740849, 1318, 0
75951.63400740849, 1317, 0
75951.63400740849, 1316, 0
75951.63400740849, 1315, 0
75951.63400740849, 1314, 0
75951.63400740849, 1313, 0
75951.63400740849, 1312, 0
75951.63400740849, 1311, 0
75951.63400740849, 1310, 0
75951.63400740849, 1309, 0
75951.63400740849, 1308, 0
75951.63400740849, 1307, 0
75951.63400740849, 1306, 0
75951.63400740849, 1305, 0
75951.63400740849, 1304, 0
75951.63400740849, 1303, 0
75951.63400740849, 1302, 0
75951.63400740849, 1301, 0
75951.63400740849, 1300, 0
75951.63400740849, 1299, 0
75951.63400740849, 1298, 0
75951.63400740849, 1297, 0
75951.63400740849, 1296, 0
75951.63400740849, 1295, 0
75951.63400740849, 1294, 0
75951.63400740849, 1293, 0
75951.63400740849, 1292, 0
75951.63400740849, 1291, 0
75951.63400740849, 1290, 0
75951.63400740849, 1289, 0
75951.63400740849, 1288, 0
75951.63400740849, 1287, 0
75951.63400740849, 1286, 0
75951.63400740849, 1285, 0
75951.63400740849, 1284, 0
75951.63400740849, 1283, 0
75951.63400740849, 1282, 0
75951.63400740849, 1281, 0
75951.63400740849, 1280, 0
75951.63400740849, 1279, 0
75951.63400740849, 1278, 0
75951.63400740849, 1277, 0
75951.63400740849, 1276, 0
75951.63400740849, 1275, 0
75951.63400740849, 1274, 0
75951.63400740849, 1273, 0
75951.63400740849, 1272, 0
75951.63400740849, 1271, 0
75951.63400740849, 1270, 0
75951.63400740849, 1269, 0
75951.63400740849, 1268, 0
75951.63400740849, 1267, 0
75951.63400740849, 1266, 0
75951.63400740849, 1265, 0
75951.63400740849, 1264, 0
75951.63400740849, 1263, 0
75951.63400740849, 1262, 0
75951.63400740849, 1261, 0
75951.63400740849, 1260, 0
75951.63400740849, 1259, 0
75951.63400740849, 1258, 0
75951.63400740849, 1257, 0
75951.63400740849, 1256, 0
75951.63400740849, 1255, 0
75951.63400740849, 1254, 0
75951.63400740849, 1253, 0
75951.63400740849, 1252, 0
75951.63400740849, 1251, 0
75951.63400740849, 1250, 0
75951.63400740849, 1249, 0
75951.63400740849, 1248, 0
